index,sol,name,C,N,arch_str,num_classes,index2,train-loss,train-accuracy,train-per-time,train-all-time,valid-loss,valid-accuracy,valid-per-time,valid-all-time,test-loss,test-accuracy,test-per-time,test-all-time
11566,314133,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,11566,0.026891057,99.318,11.02971234,2205.942468,0.539262841,87.30599999,3.456882934,691.3765868,0.547090006,86.99,1.382753174,276.5506347
11567,413325,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,10,11567,0.004529954,99.936,10.02901045,2005.802091,0.538374931,89.12399998,3.225014664,645.0029328,0.547953912,89.13,1.290005866,258.0011731
11568,551444,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,11568,0.012487508,99.704,12.30967406,2461.934813,0.556134723,87.836,4.100853418,820.1706835,0.561038497,87.87,1.640341367,328.0682734
11569,445422,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,10,11569,0.006761036,99.89,11.00930681,2201.861362,0.537748344,88.656,3.6841105,736.8220999,0.540233685,88.495,1.4736442,294.72884
11570,321412,infer.tiny,16,5,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,10,11570,0.00641003,99.946,7.106451631,1421.290326,0.455416737,89.16199999,2.67208606,534.417212,0.475786993,88.81,1.068834424,213.7668848
11571,234255,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11571,0.24923933,91.57866665,8.589681605,1717.936321,0.522693708,83.56133332,3.089892807,617.9785615,0.527291248,83.33,1.235957123,247.1914246
11572,245121,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|none~2|,10,11572,0.269231587,91.024,6.355676929,1271.135386,0.476363934,84.25466665,2.603289187,520.6578374,0.486469916,84.10333333,1.041315675,208.263135
11573,454352,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,10,11573,0.002334082,99.97,11.15102289,2230.204578,0.532338522,89.24599999,3.694679964,738.9359928,0.543884132,89.04,1.477871986,295.5743971
11574,151441,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,10,11574,0.006093214,99.924,8.896359424,1779.271885,0.528037406,88.576,3.306624989,661.3249977,0.524487216,88.555,1.322649995,264.5299991
11575,113135,infer.tiny,16,5,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,11575,2.30246035,10.288,7.781455219,1556.291044,2.302956469,9.711999999,2.768747551,553.7495102,2.302708336,10,1.10749902,221.4998041
11576,532315,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,10,11576,0.04737598,98.75800001,8.245584885,1649.116977,0.650355286,84.114,2.869244062,573.8488124,0.668667757,83.7,1.147697625,229.5395249
11577,142215,infer.tiny,16,5,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,10,11577,0.014529559,99.696,6.200356404,1240.071281,0.51096189,88.172,2.6467003,529.34006,0.534530573,87.485,1.05868012,211.736024
11578,332425,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,10,11578,0.006982977,99.904,9.810077012,1962.015402,0.534185088,88.602,3.158341022,631.6682044,0.543419251,88.265,1.263336409,252.6672817
11579,524341,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,10,11579,0.013129629,99.696,10.435109,2087.0218,0.553289212,87.728,3.48424798,696.8495959,0.56173593,87.545,1.393699192,278.7398384
11580,355214,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,10,11580,0.006377125,99.918,9.198568443,1839.713689,0.54111875,88.538,3.163458549,632.6917098,0.559642415,88.145,1.26538342,253.0766839
11581,234311,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,10,11581,0.118603869,96.468,9.04461658,1808.923316,0.467093109,85.93200001,3.031903874,606.3807749,0.477530707,85.65666667,1.21276155,242.5523099
11582,352355,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11582,0.05113337,98.59600001,9.003716032,1800.743206,0.646765982,84.41399997,3.052009585,610.4019171,0.677004018,83.605,1.220803834,244.1607668
11583,352452,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,10,11583,0.009422708,99.882,8.646800637,1729.360127,0.563595656,87.356,3.100203787,620.0407573,0.574730444,87.375,1.240081515,248.0163029
11584,424234,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,10,11584,0.00171412,99.982,11.62616295,2325.232589,0.423270736,91.20999999,3.796483051,759.2966102,0.429619908,90.78,1.51859322,303.7186441
11585,433525,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,10,11585,0.00403865,99.952,10.45128912,2090.257823,0.579670077,88.26399999,3.426655006,685.3310012,0.597161547,87.89,1.370662002,274.1324005
11586,532554,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,10,11586,0.203425993,93.30199997,9.550797443,1910.159489,0.560958483,83.15999999,3.353834748,670.7669497,0.573019736,82.79,1.341533899,268.3067799
11587,412335,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,11587,0.005054178,99.914,9.962684115,1992.536823,0.537560346,89.07199998,3.192972924,638.5945848,0.545789238,88.795,1.27718917,255.4378339
11588,535333,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,11588,0.017646664,99.552,12.24271909,2448.543819,0.580776661,86.996,3.450577713,690.1155426,0.592236452,86.895,1.380231085,276.0462171
11589,242523,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,11589,0.144145393,95.42266667,7.70192641,1540.385282,0.540451284,84.38666666,2.788719932,557.7439864,0.546160274,84.33666667,1.115487973,223.0975946
11590,543124,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,10,11590,0.003129267,99.964,10.30693253,2061.386506,0.557318112,88.94199999,3.471346341,694.2692683,0.589593634,88.41,1.388538537,277.7077073
11591,215442,infer.tiny,16,5,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,10,11591,0.008285492,99.892,8.394806465,1678.961293,0.572906004,87.50266665,3.183378762,636.6757523,0.576151072,87.41333333,1.273351505,254.6703009
11592,311445,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,11592,0.00387297,99.954,10.66356146,2132.712293,0.51303961,89.36399999,3.581996248,716.3992496,0.52008897,89.015,1.432798499,286.5596998
11593,333225,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,10,11593,0.013023454,99.812,9.128481627,1825.696325,0.502345748,88.354,2.883411447,576.6822894,0.53900165,87.87,1.153364579,230.6729158
11594,312151,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|avg_pool_3x3~1|none~2|,10,11594,0.118551179,96.162,5.997490843,1199.498169,0.688495564,81.994,2.406218534,481.2437069,0.704199676,81.8,0.962487414,192.4974828
11595,553224,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,10,11595,0.259796141,91.12399999,8.884405772,1776.881154,0.613354026,81.234,3.076307944,615.2615888,0.634226127,80.685,1.230523178,246.1046355
11596,125212,infer.tiny,16,5,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,10,11596,0.386733317,86.63000001,3.779431125,755.8862249,0.520955929,82.55200001,2.288040278,457.6080555,0.524488757,82.49,0.915216111,183.0432222
11597,254141,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,10,11597,0.006368578,99.90266667,8.760392964,1752.078593,0.513488177,88.79466665,3.242414125,648.4828251,0.527108567,88.45666667,1.29696565,259.39313
11598,452431,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,10,11598,0.003106272,99.958,10.41034267,2082.068535,0.507767093,89.42199999,3.491622749,698.3245498,0.508818345,89.36,1.3966491,279.3298199
11599,332543,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,11599,0.003569269,99.97,11.39709175,2279.418349,0.570411715,88.20599998,3.464400399,692.8800799,0.576707525,87.905,1.38576016,277.1520319
11600,123254,infer.tiny,16,5,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,10,11600,0.00652871,99.94,7.85172981,1570.345962,0.456014628,89.2,2.838854109,567.7708217,0.483213778,88.78,1.135541643,227.1083287
11601,442431,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,10,11601,0.003077285,99.968,11.78058632,2356.117264,0.495144699,89.63199999,3.875947055,775.1894111,0.503537774,89.43,1.550378822,310.0757644
11602,414355,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11602,0.005047631,99.884,11.54650209,2309.300419,0.542434917,89.18799998,3.752125601,750.4251202,0.546066781,89.21,1.50085024,300.1700481
11603,355543,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,11603,0.004582096,99.95,11.93920044,2387.840088,0.595229379,87.692,3.631130613,726.2261226,0.587812996,87.47,1.452452245,290.490449
11604,141531,infer.tiny,16,5,|none~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,10,11604,0.530508979,81.39599997,8.157780687,1631.556137,0.837302296,72.24599999,2.988888877,597.7777754,0.840059077,71.83,1.195555551,239.1111101
11605,235111,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,10,11605,2.302460344,10.288,5.959597667,1191.919533,2.302958194,9.712,2.398895621,479.7791243,2.30270919,10,0.959558249,191.9116497
11606,222413,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,10,11606,0.006411597,99.91066667,6.988251289,1397.650258,0.475563938,89.17599999,2.61613159,523.2263179,0.474196095,89.15666667,1.046452636,209.2905272
11607,254512,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,10,11607,0.196286979,93.42133332,7.066604892,1413.320978,0.537225435,84.00666667,2.841065569,568.2131137,0.542811664,84.02,1.136426227,227.2852455
11608,522114,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|none~1|nor_conv_3x3~2|,10,11608,0.019537736,99.492,6.432773689,1286.554738,0.555124881,87.48,2.600838968,520.1677935,0.564855359,87.2,1.040335587,208.0671174
11609,231555,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11609,0.374920935,87.00666667,7.289465249,1457.89305,0.631215613,79.64133332,2.74638799,549.2775979,0.645922563,79.16666667,1.098555196,219.7110392
11610,533532,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,10,11610,0.031454885,99.25600001,10.23220307,2046.440613,0.650672427,84.82800001,3.072542179,614.5084358,0.6608508,84.455,1.229016872,245.8033743
11611,513141,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|none~2|,10,11611,0.163989078,94.46799999,8.418719868,1683.743974,0.726633834,80.10599999,3.020429029,604.0858059,0.740734117,79.835,1.208171612,241.6343223
11612,315255,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11612,0.036227451,99.11,7.350244999,1470.049,0.532249878,87.22000001,2.753058147,550.6116294,0.561417756,86.705,1.101223259,220.2446517
11613,443111,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|none~1|none~2|,10,11613,2.302460292,10.288,9.609164437,1921.832887,2.302956472,9.712,3.328636672,665.7273344,2.302708356,10,1.331454669,266.2909337
11614,434452,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,10,11614,0.002074797,99.98,12.70894128,2541.788256,0.529718807,89.758,4.103033557,820.6067114,0.524178032,89.37,1.641213423,328.2426845
11615,132134,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,10,11615,0.020372707,99.498,9.016674081,1803.334816,0.553806603,87.418,3.012878639,602.5757279,0.560338594,87.3,1.205151456,241.0302911
11616,135321,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,10,11616,0.117265769,96.52999999,7.705547253,1541.109451,0.455508782,86.39800001,2.654241735,530.848347,0.479211289,85.73,1.061696694,212.3393388
11617,224333,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,11617,0.007805882,99.872,10.67559532,2135.119065,0.491622271,89.20533333,3.249949572,649.9899143,0.50268307,88.76,1.299979829,259.9959657
11618,221245,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,11618,0.175606859,94.20399999,6.040703376,1208.140675,0.534451161,84.23733332,2.519997557,503.9995114,0.537504148,84.08,1.007999023,201.5998046
11619,241215,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,10,11619,0.013432405,99.75466667,6.208053927,1241.610785,0.510279475,88.336,2.604654403,520.9308806,0.528594302,87.71666667,1.041861761,208.3723522
11620,354523,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,11620,0.004223287,99.942,10.75511026,2151.022053,0.625734713,87.31399999,3.38968189,677.936378,0.640155077,87.2,1.355872756,271.1745512
11621,252425,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,10,11621,0.622933138,77.89599999,6.869129399,1373.82588,0.75872014,74.21600001,2.735658472,547.1316945,0.76592164,73.55666667,1.094263389,218.8526778
11622,453151,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|none~2|,10,11622,0.080720808,97.42600001,9.327119549,1865.42391,0.610273878,84.36000001,3.24720018,649.4400359,0.621773031,84.06,1.298880072,259.7760144
11623,123412,infer.tiny,16,5,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,10,11623,0.006728341,99.934,7.148031155,1429.606231,0.460068965,89.29599999,2.677185748,535.4371497,0.478364184,88.81,1.070874299,214.1748599
11624,544355,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11624,0.038004517,98.97400001,12.08960531,2417.921062,0.666310911,84.57200001,3.971961779,794.3923559,0.663802496,84.7,1.588784712,317.7569423
11625,352155,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11625,0.087954927,97.36400001,7.275806785,1455.161357,0.769642683,80.56799997,2.762719861,552.5439722,0.781822171,80.375,1.105087944,221.0175889
11626,221523,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,11626,0.250832275,91.42933333,5.491767188,1098.353438,0.518562872,83.70000001,2.338594014,467.7188027,0.535987625,83.26,0.935437605,187.0875211
11627,213144,infer.tiny,16,5,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,11627,0.004205481,99.95333333,9.575269798,1915.05396,0.517014232,89.20533332,3.343212576,668.6425152,0.521009371,89.06333333,1.33728503,267.4570061
11628,554413,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,10,11628,0.004585533,99.922,11.76102859,2352.205718,0.526714607,89.00999999,3.768842774,753.7685548,0.539317796,88.975,1.50753711,301.5074219
11629,333211,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|none~1|none~2|,10,11629,0.26481964,91.31999999,8.62263155,1724.52631,0.478836416,84.398,2.835057718,567.0115437,0.480373764,84.275,1.134023087,226.8046175
11630,543115,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,10,11630,0.092923101,96.94800001,9.45080181,1890.160362,0.601002709,84.33600001,3.183439232,636.6878464,0.603318095,84.185,1.273375693,254.6751386
11631,452332,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,10,11631,0.003098118,99.974,9.560893039,1912.178608,0.555305326,88.72199999,3.139890801,627.9781603,0.56204254,88.41,1.255956321,251.1912641
11632,532534,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,10,11632,0.01042081,99.812,10.76235648,2152.471296,0.617779344,86.76800001,3.379830079,675.9660159,0.631762554,86.225,1.351932032,270.3864064
11633,233245,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,11633,0.006502415,99.95066667,9.568168362,1913.633672,0.456363868,89.23999998,3.185561739,637.1123479,0.486101299,88.80666667,1.274224696,254.8449391
11634,441451,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,10,11634,0.007396011,99.88,11.17778575,2235.557151,0.531681775,88.628,3.851815235,770.363047,0.530299225,88.49,1.540726094,308.1452188
11635,355221,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,10,11635,0.068900371,98.326,6.696117302,1339.22346,0.448806446,87.12400001,2.485930636,497.1861272,0.463804169,86.68,0.994372254,198.8744509
11636,142445,infer.tiny,16,5,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,11636,0.007639579,99.85,11.01438655,2202.877311,0.535172932,88.70599998,3.77279547,754.559094,0.538340102,88.685,1.509118188,301.8236376
11637,242343,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,11637,0.004108476,99.944,11.01117915,2202.23583,0.471940757,89.56666666,3.503318642,700.6637284,0.467977557,89.7,1.401327457,280.2654913
11638,445543,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,11638,0.001876333,99.99,13.78403795,2756.80759,0.537693044,89.34999999,4.339693458,867.9386917,0.537992581,89.165,1.735877383,347.1754767
11639,233232,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,10,11639,0.069281097,98.31333333,8.284566462,1656.913292,0.452724974,87.02933334,2.69156903,538.3138061,0.460957822,86.65666667,1.076627612,215.3255224
11640,155535,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,11640,0.805493415,71.55599999,8.26718845,1653.43769,0.981329142,66.72399999,3.063683354,612.7366707,0.980913235,66.38,1.225473341,245.0946683
11641,435531,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,10,11641,0.003768389,99.952,10.85855571,2171.711143,0.574640652,88.48399999,3.495647865,699.1295729,0.589435615,88.265,1.398259146,279.6518292
11642,355114,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,10,11642,0.1007338,96.67599999,9.45171994,1890.343988,0.612496136,84.06399999,3.236710131,647.3420262,0.615174196,84.09,1.294684052,258.9368105
11643,531114,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|nor_conv_3x3~2|,10,11643,0.01829143,99.554,8.349802017,1669.960403,0.561592803,87.44200001,3.021059533,604.2119066,0.567501903,87.325,1.208423813,241.6847626
11644,512353,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,11644,0.047030502,98.67400001,8.30651015,1661.30203,0.645626575,84.35800001,2.888741479,577.7482958,0.665612208,83.85,1.155496592,231.0993183
11645,532122,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|skip_connect~1|skip_connect~2|,10,11645,0.301646111,89.632,5.519863586,1103.972717,0.560841559,82.11466666,2.388198901,477.6397802,0.569920634,81.72666667,0.95527956,191.0559121
11646,534342,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,10,11646,0.013877404,99.644,12.21555058,2443.110116,0.545007775,88.00599998,3.730551274,746.1102548,0.565618989,87.405,1.49222051,298.4441019
11647,444523,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,11647,0.001719975,99.986,12.46548192,2493.096383,0.510990831,89.74,4.021742557,804.3485114,0.526482358,89.45,1.608697023,321.7394045
11648,143545,infer.tiny,16,5,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,11648,0.027038469,99.374,11.16505766,2233.011532,0.669697646,85.102,3.738691253,747.7382507,0.696230955,84.565,1.495476501,299.0953003
11649,345555,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,11649,0.031400118,99.234,10.39776031,2079.552062,0.679504314,84.512,3.648585024,729.7170049,0.691808983,84.055,1.45943401,291.8868019
11650,255352,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,10,11650,0.638706237,77.49733333,7.077358921,1415.471784,0.74121606,74.37866666,2.647397986,529.4795973,0.743615525,74.09333333,1.058959195,211.7918389
11651,455541,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,10,11651,0.002874035,99.954,10.73120598,2146.241196,0.555420297,89.12599998,3.649688874,729.9377748,0.572464095,88.575,1.45987555,291.9751099
11652,542145,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,11652,0.057958806,98.29000001,9.311386665,1862.277333,0.713341043,83.02800001,3.446666272,689.3332544,0.723503344,82.83,1.378666509,275.7333018
11653,331223,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,10,11653,0.029229997,99.566,8.442343493,1688.468699,0.44035707,88.068,2.725405778,545.0811556,0.463840521,87.36,1.090162311,218.0324623
11654,315142,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,10,11654,0.015779328,99.636,8.208382269,1641.676454,0.578857205,87.33199999,2.914267424,582.8534847,0.592853858,86.995,1.165706969,233.1413939
